Estuary_name,Site_Code,Estuary_type,Disturbance_class,Summer,Date,Temp °C,pH,Salinity (PSU),Turbidity (NTU),Days_Elapsed,Latitude ,Longitude,Seagrass_area (km^2),Mangrove_area (km^2),Total_estuary_area (m^2),Estuary_volume (ML),total_sa_vol,Total_area_saltmarsh (km^2),Average_depth (m),Perimeter (km),openwater_SA.volume,Total_flush_time (days),Retention_factor,Propn_increase_N,percent_cleared,percent_urban,Catchment_area (km^2)
Baragoot Lake,BAR,BDL,L,2014,13/01/2015,28.07,8.19,10.29,0.47,2646,36.46,150.07,0.01,0,0.47,303.69,0.55,0.47,0.64,12.61,1.53,166.31,1.26,1.43,18.14,9.45,12.61
Baragoot Lake,BAR,BDL,L,2008,18/03/2009,22.65,NA,55.18,2.01,519,36.46,150.07,0.01,0,0.47,303.69,0.55,0.47,0.64,12.61,1.53,166.31,1.26,1.43,18.14,9.45,12.61
Baragoot Lake,BAR,BDL,L,2008,18/03/2009,23.29,NA,55.76,1.73,519,36.46,150.07,0.01,0,0.47,303.69,0.55,0.47,0.64,12.61,1.53,166.31,1.26,1.43,18.14,9.45,12.61
Baragoot Lake,BAR,BDL,L,2014,18/03/2015,22.88,9.17,14.37,0.34,2710,36.46,150.07,0.01,0,0.47,303.69,0.55,0.47,0.64,12.61,1.53,166.31,1.26,1.43,18.14,9.45,12.61
Baragoot Lake,BAR,BDL,L,2014,18/03/2015,23.05,9.23,14.38,0.01,2710,36.46,150.07,0.01,0,0.47,303.69,0.55,0.47,0.64,12.61,1.53,166.31,1.26,1.43,18.14,9.45,12.61
Bellambi Gully,BBG,Lagoon,H,2014,11/12/2014,21.7,8.81,2.47,10.44,2626,34.37,150.92,0,0,0.02,3.37,0.02,0.02,0.19,6.46,5.14,14.69,0.01,4.47,87.29,63.26,6.46
Bellambi Gully,BBG,Lagoon,H,2014,11/12/2014,22.11,8.96,1.81,15.27,2626,34.37,150.92,0,0,0.02,3.37,0.02,0.02,0.19,6.46,5.14,14.69,0.01,4.47,87.29,63.26,6.46
Bellambi Gully,BBG,Lagoon,H,2014,19/02/2015,24.85,8.87,1.73,7.42,2696,34.37,150.92,0,0,0.02,3.37,0.02,0.02,0.19,6.46,5.14,14.69,0.01,4.47,87.29,63.26,6.46
Bellambi Gully,BBG,Lagoon,H,2014,19/02/2015,25.36,8.78,2.59,7.88,2696,34.37,150.92,0,0,0.02,3.37,0.02,0.02,0.19,6.46,5.14,14.69,0.01,4.47,87.29,63.26,6.46
Bellambi Gully,BBG,Lagoon,H,2013,08/01/2014,27.44,9.69,2.5,14.15,2289,34.37,150.92,0,0,0.02,3.37,0.02,0.02,0.19,6.46,5.14,14.69,0.01,4.47,87.29,63.26,6.46
Bellambi Gully,BBG,Lagoon,H,2013,08/01/2014,28.96,9.49,3.17,11.04,2289,34.37,150.92,0,0,0.02,3.37,0.02,0.02,0.19,6.46,5.14,14.69,0.01,4.47,87.29,63.26,6.46
Bellambi Gully,BBG,Lagoon,H,2014,29/01/2015,23.42,8.53,0.79,45.81,2675,34.37,150.92,0,0,0.02,3.37,0.02,0.02,0.19,6.46,5.14,14.69,0.01,4.47,87.29,63.26,6.46
Bellambi Gully,BBG,Lagoon,H,2014,29/01/2015,24.33,8.38,1.12,51.98,2675,34.37,150.92,0,0,0.02,3.37,0.02,0.02,0.19,6.46,5.14,14.69,0.01,4.47,87.29,63.26,6.46
Bellambi Gully,BBG,Lagoon,H,2014,12/03/2015,23.61,8.83,2.97,6.86,2717,34.37,150.92,0,0,0.02,3.37,0.02,0.02,0.19,6.46,5.14,14.69,0.01,4.47,87.29,63.26,6.46
Bellambi Gully,BBG,Lagoon,H,2014,12/03/2015,26.44,8.13,12.95,4.19,2717,34.37,150.92,0,0,0.02,3.37,0.02,0.02,0.19,6.46,5.14,14.69,0.01,4.47,87.29,63.26,6.46
Bellambi Gully,BBG,Lagoon,H,2014,27/11/2014,19.64,8.62,0.39,28.76,2612,34.37,150.92,0,0,0.02,3.37,0.02,0.02,0.19,6.46,5.14,14.69,0.01,4.47,87.29,63.26,6.46
Bellambi Gully,BBG,Lagoon,H,2014,27/11/2014,20.02,8.6,0.47,27.34,2612,34.37,150.92,0,0,0.02,3.37,0.02,0.02,0.19,6.46,5.14,14.69,0.01,4.47,87.29,63.26,6.46
Bournda Lagoon,BDL,Creek,L,2017,13/12/2017,28.86,8.26,20.64,0.69,3723,36.82,149.94,0,0,0.08,26.71,0.08,0.08,0.34,34.5,2.95,31.04,0.05,1.17,8.66,2.32,34.5
Bournda Lagoon,BDL,Creek,L,2017,13/12/2017,27.27,7.92,19.57,0.64,3723,36.82,149.94,0,0,0.08,26.71,0.08,0.08,0.34,34.5,2.95,31.04,0.05,1.17,8.66,2.32,34.5
Bournda Lagoon,BDL,Creek,L,2017,15/02/2018,25.61,8.39,20.34,0.05,3787,36.82,149.94,0,0,0.08,26.71,0.08,0.08,0.34,34.5,2.95,31.04,0.05,1.17,8.66,2.32,34.5
Bournda Lagoon,BDL,Creek,L,2017,15/02/2018,25.16,8.3,21.06,0.27,3787,36.82,149.94,0,0,0.08,26.71,0.08,0.08,0.34,34.5,2.95,31.04,0.05,1.17,8.66,2.32,34.5
Bournda Lagoon,BDL,Creek,L,2017,17/01/2018,21.41,8.48,18.63,0.13,3758,36.82,149.94,0,0,0.08,26.71,0.08,0.08,0.34,34.5,2.95,31.04,0.05,1.17,8.66,2.32,34.5
Bournda Lagoon,BDL,Creek,L,2017,17/01/2018,20.63,8.55,19.46,0.15,3758,36.82,149.94,0,0,0.08,26.71,0.08,0.08,0.34,34.5,2.95,31.04,0.05,1.17,8.66,2.32,34.5
Bournda Lagoon,BDL,Creek,L,2017,07/03/2018,24.83,8.17,20.17,0.08,3807,36.82,149.94,0,0,0.08,26.71,0.08,0.08,0.34,34.5,2.95,31.04,0.05,1.17,8.66,2.32,34.5
Bournda Lagoon,BDL,Creek,L,2017,07/03/2018,24.11,8.12,20.41,0.37,3807,36.82,149.94,0,0,0.08,26.71,0.08,0.08,0.34,34.5,2.95,31.04,0.05,1.17,8.66,2.32,34.5
Bournda Lagoon,BDL,Creek,L,2017,21/11/2017,23.54,8.76,10.65,0.05,3701,36.82,149.94,0,0,0.08,26.71,0.08,0.08,0.34,34.5,2.95,31.04,0.05,1.17,8.66,2.32,34.5
Bournda Lagoon,BDL,Creek,L,2017,21/11/2017,23.87,8.67,11,0.15,3701,36.82,149.94,0,0,0.08,26.71,0.08,0.08,0.34,34.5,2.95,31.04,0.05,1.17,8.66,2.32,34.5
Bournda Lagoon,BDL,Creek,L,2017,25/10/2017,21.21,8.39,11.69,0.13,3674,36.82,149.94,0,0,0.08,26.71,0.08,0.08,0.34,34.5,2.95,31.04,0.05,1.17,8.66,2.32,34.5
Bournda Lagoon,BDL,Creek,L,2017,25/10/2017,21.34,8.52,11.74,0.22,3674,36.82,149.94,0,0,0.08,26.71,0.08,0.08,0.34,34.5,2.95,31.04,0.05,1.17,8.66,2.32,34.5
Bega River,BEG,River,M,2017,14/12/2017,22.91,8.06,12.87,1.6,3726,36.7,149.98,0.26,0,3.05,"6,370.80",3.84,3.31,1.93,"1,934.83",0.48,20.86,0.16,1.77,41.95,1.67,"1,934.83"
Bega River,BEG,River,M,2017,14/12/2017,22.83,8.1,12.49,1.37,3726,36.7,149.98,0.26,0,3.05,"6,370.80",3.84,3.31,1.93,"1,934.83",0.48,20.86,0.16,1.77,41.95,1.67,"1,934.83"
Bega River,BEG,River,M,2018,04/12/2018,25.4,8.05,14.6,2.9,4081,36.7,149.98,0.26,0,3.05,"6,370.80",3.84,3.31,1.93,"1,934.83",0.48,20.86,0.16,1.77,41.95,1.67,"1,934.83"
Bega River,BEG,River,M,2018,04/12/2018,25.1,8.05,18.7,2.1,4081,36.7,149.98,0.26,0,3.05,"6,370.80",3.84,3.31,1.93,"1,934.83",0.48,20.86,0.16,1.77,41.95,1.67,"1,934.83"
Bega River,BEG,River,M,2017,13/02/2018,NA,NA,NA,NA,3787,36.7,149.98,0.26,0,3.05,"6,370.80",3.84,3.31,1.93,"1,934.83",0.48,20.86,0.16,1.77,41.95,1.67,"1,934.83"
Bega River,BEG,River,M,2017,13/02/2018,23.69,7.9,18.12,3.21,3787,36.7,149.98,0.26,0,3.05,"6,370.80",3.84,3.31,1.93,"1,934.83",0.48,20.86,0.16,1.77,41.95,1.67,"1,934.83"
Bega River,BEG,River,M,2017,17/01/2018,25,8.09,18.87,1.31,3760,36.7,149.98,0.26,0,3.05,"6,370.80",3.84,3.31,1.93,"1,934.83",0.48,20.86,0.16,1.77,41.95,1.67,"1,934.83"
Bega River,BEG,River,M,2017,17/01/2018,24.79,8.06,21.98,1.24,3760,36.7,149.98,0.26,0,3.05,"6,370.80",3.84,3.31,1.93,"1,934.83",0.48,20.86,0.16,1.77,41.95,1.67,"1,934.83"
Bega River,BEG,River,M,2018,09/01/2019,24.46,7.93,9.19,NA,4117,36.7,149.98,0.26,0,3.05,"6,370.80",3.84,3.31,1.93,"1,934.83",0.48,20.86,0.16,1.77,41.95,1.67,"1,934.83"
Bega River,BEG,River,M,2018,09/01/2019,25.04,7.96,10.71,NA,4117,36.7,149.98,0.26,0,3.05,"6,370.80",3.84,3.31,1.93,"1,934.83",0.48,20.86,0.16,1.77,41.95,1.67,"1,934.83"
Bega River,BEG,River,M,2018,31/01/2019,27.42,7.98,10.15,3.7,4139,36.7,149.98,0.26,0,3.05,"6,370.80",3.84,3.31,1.93,"1,934.83",0.48,20.86,0.16,1.77,41.95,1.67,"1,934.83"
Bega River,BEG,River,M,2018,31/01/2019,27.71,8.02,10.57,1.5,4139,36.7,149.98,0.26,0,3.05,"6,370.80",3.84,3.31,1.93,"1,934.83",0.48,20.86,0.16,1.77,41.95,1.67,"1,934.83"
Bega River,BEG,River,M,2017,07/03/2018,21.29,7.99,18.42,1.67,3809,36.7,149.98,0.26,0,3.05,"6,370.80",3.84,3.31,1.93,"1,934.83",0.48,20.86,0.16,1.77,41.95,1.67,"1,934.83"
Bega River,BEG,River,M,2017,07/03/2018,21.96,8.02,23.75,1.2,3809,36.7,149.98,0.26,0,3.05,"6,370.80",3.84,3.31,1.93,"1,934.83",0.48,20.86,0.16,1.77,41.95,1.67,"1,934.83"
Bega River,BEG,River,M,2017,21/11/2017,22.82,7.67,7.94,1.71,3703,36.7,149.98,0.26,0,3.05,"6,370.80",3.84,3.31,1.93,"1,934.83",0.48,20.86,0.16,1.77,41.95,1.67,"1,934.83"
Bega River,BEG,River,M,2017,21/11/2017,23.19,7.72,9.68,1.64,3703,36.7,149.98,0.26,0,3.05,"6,370.80",3.84,3.31,1.93,"1,934.83",0.48,20.86,0.16,1.77,41.95,1.67,"1,934.83"
Bega River,BEG,River,M,2018,14/11/2018,23.5,8.1,23.1,1.3,4061,36.7,149.98,0.26,0,3.05,"6,370.80",3.84,3.31,1.93,"1,934.83",0.48,20.86,0.16,1.77,41.95,1.67,"1,934.83"
Bega River,BEG,River,M,2018,14/11/2018,22,8.11,23.8,1.1,4061,36.7,149.98,0.26,0,3.05,"6,370.80",3.84,3.31,1.93,"1,934.83",0.48,20.86,0.16,1.77,41.95,1.67,"1,934.83"
Bega River,BEG,River,M,2017,25/10/2017,23.16,7.96,14.84,1.87,3676,36.7,149.98,0.26,0,3.05,"6,370.80",3.84,3.31,1.93,"1,934.83",0.48,20.86,0.16,1.77,41.95,1.67,"1,934.83"
Bega River,BEG,River,M,2017,25/10/2017,22.16,7.93,19.75,0.87,3676,36.7,149.98,0.26,0,3.05,"6,370.80",3.84,3.31,1.93,"1,934.83",0.48,20.86,0.16,1.77,41.95,1.67,"1,934.83"
Bellambi Lake,BEL,Creek,H,2008,01/12/2008,25.3,NA,3.16,0.05,424,34.38,150.92,0,0,0.03,7.33,0.03,0.03,0.24,1.31,4.18,21.84,0.08,3.41,93.23,93.23,1.31
Bellambi Lake,BEL,Creek,H,2008,18/12/2008,25.5,NA,15.95,1.2,441,34.38,150.92,0,0,0.03,7.33,0.03,0.03,0.24,1.31,4.18,21.84,0.08,3.41,93.23,93.23,1.31
Bellambi Lake,BEL,Creek,H,2008,05/02/2009,28.92,NA,26.9,3.13,490,34.38,150.92,0,0,0.03,7.33,0.03,0.03,0.24,1.31,4.18,21.84,0.08,3.41,93.23,93.23,1.31
Bellambi Lake,BEL,Creek,H,2008,25/02/2009,26.1,NA,6.3,1.21,510,34.38,150.92,0,0,0.03,7.33,0.03,0.03,0.24,1.31,4.18,21.84,0.08,3.41,93.23,93.23,1.31
Bellambi Lake,BEL,Creek,H,2008,15/01/2009,27.83,NA,25.7,1.43,469,34.38,150.92,0,0,0.03,7.33,0.03,0.03,0.24,1.31,4.18,21.84,0.08,3.41,93.23,93.23,1.31
Bellambi Lake,BEL,Creek,H,2008,18/03/2009,25.79,NA,8.45,1.23,531,34.38,150.92,0,0,0.03,7.33,0.03,0.03,0.24,1.31,4.18,21.84,0.08,3.41,93.23,93.23,1.31
Bengello Creek,BEN,Creek,M,2011,04/04/2012,17.53,NA,12.48,5.01,1644,35.87,150.16,0,0,0.01,1.81,0.01,0.01,0.16,16.32,6.06,13.8,0.01,2.32,4.82,3.12,16.32
Bengello Creek,BEN,Creek,M,2011,04/04/2012,20.28,NA,32.07,0.79,1644,35.87,150.16,0,0,0.01,1.81,0.01,0.01,0.16,16.32,6.06,13.8,0.01,2.32,4.82,3.12,16.32
Bengello Creek,BEN,Creek,M,2011,17/12/2011,19.19,NA,0.15,2.09,1535,35.87,150.16,0,0,0.01,1.81,0.01,0.01,0.16,16.32,6.06,13.8,0.01,2.32,4.82,3.12,16.32
Bengello Creek,BEN,Creek,M,2011,17/12/2011,19.79,NA,0.15,1.74,1535,35.87,150.16,0,0,0.01,1.81,0.01,0.01,0.16,16.32,6.06,13.8,0.01,2.32,4.82,3.12,16.32
Bengello Creek,BEN,Creek,M,2011,08/02/2012,19.35,NA,0.2,2.11,1588,35.87,150.16,0,0,0.01,1.81,0.01,0.01,0.16,16.32,6.06,13.8,0.01,2.32,4.82,3.12,16.32
Bengello Creek,BEN,Creek,M,2011,08/02/2012,19.59,NA,0.22,3.27,1588,35.87,150.16,0,0,0.01,1.81,0.01,0.01,0.16,16.32,6.06,13.8,0.01,2.32,4.82,3.12,16.32
Bengello Creek,BEN,Creek,M,2011,13/01/2012,23.04,NA,0.17,2.03,1562,35.87,150.16,0,0,0.01,1.81,0.01,0.01,0.16,16.32,6.06,13.8,0.01,2.32,4.82,3.12,16.32
Bengello Creek,BEN,Creek,M,2011,13/01/2012,23.39,NA,0.22,2.14,1562,35.87,150.16,0,0,0.01,1.81,0.01,0.01,0.16,16.32,6.06,13.8,0.01,2.32,4.82,3.12,16.32
Bengello Creek,BEN,Creek,M,2011,14/03/2012,17.53,NA,0.26,4.85,1623,35.87,150.16,0,0,0.01,1.81,0.01,0.01,0.16,16.32,6.06,13.8,0.01,2.32,4.82,3.12,16.32
Bengello Creek,BEN,Creek,M,2011,14/03/2012,17.6,NA,0.26,5.7,1623,35.87,150.16,0,0,0.01,1.81,0.01,0.01,0.16,16.32,6.06,13.8,0.01,2.32,4.82,3.12,16.32
Bengello Creek,BEN,Creek,M,2011,19/11/2011,20.96,NA,0.16,6.22,1507,35.87,150.16,0,0,0.01,1.81,0.01,0.01,0.16,16.32,6.06,13.8,0.01,2.32,4.82,3.12,16.32
Bengello Creek,BEN,Creek,M,2011,19/11/2011,21.45,NA,0.16,5.15,1507,35.87,150.16,0,0,0.01,1.81,0.01,0.01,0.16,16.32,6.06,13.8,0.01,2.32,4.82,3.12,16.32
Berrara Creek,BER,Lagoon,VL,2014,10/12/2014,22.69,7.78,7.62,3.21,2625,35.21,150.55,0.05,0,0.2,131.69,0.26,0.26,0.52,35.04,1.54,49.88,0.14,1.05,1.7,0.91,35.04
Berrara Creek,BER,Lagoon,VL,2014,10/12/2014,23.37,8.57,29.21,1.23,2625,35.21,150.55,0.05,0,0.2,131.69,0.26,0.26,0.52,35.04,1.54,49.88,0.14,1.05,1.7,0.91,35.04
Berrara Creek,BER,Lagoon,VL,2014,18/02/2015,27.49,7.5,6.72,7.39,2695,35.21,150.55,0.05,0,0.2,131.69,0.26,0.26,0.52,35.04,1.54,49.88,0.14,1.05,1.7,0.91,35.04
Berrara Creek,BER,Lagoon,VL,2014,18/02/2015,28.8,7.59,13.14,4.59,2695,35.21,150.55,0.05,0,0.2,131.69,0.26,0.26,0.52,35.04,1.54,49.88,0.14,1.05,1.7,0.91,35.04
Berrara Creek,BER,Lagoon,VL,2013,07/01/2014,28.13,8.71,28.52,1.44,2288,35.21,150.55,0.05,0,0.2,131.69,0.26,0.26,0.52,35.04,1.54,49.88,0.14,1.05,1.7,0.91,35.04
Berrara Creek,BER,Lagoon,VL,2013,07/01/2014,29.21,8.61,19.4,1.23,2288,35.21,150.55,0.05,0,0.2,131.69,0.26,0.26,0.52,35.04,1.54,49.88,0.14,1.05,1.7,0.91,35.04
Berrara Creek,BER,Lagoon,VL,2014,28/01/2015,24.06,7.99,27.52,1.5,2674,35.21,150.55,0.05,0,0.2,131.69,0.26,0.26,0.52,35.04,1.54,49.88,0.14,1.05,1.7,0.91,35.04
Berrara Creek,BER,Lagoon,VL,2014,28/01/2015,24.25,7.92,31.81,1.22,2674,35.21,150.55,0.05,0,0.2,131.69,0.26,0.26,0.52,35.04,1.54,49.88,0.14,1.05,1.7,0.91,35.04
Berrara Creek,BER,Lagoon,VL,2014,11/03/2015,27.35,7.86,19.09,1.52,2716,35.21,150.55,0.05,0,0.2,131.69,0.26,0.26,0.52,35.04,1.54,49.88,0.14,1.05,1.7,0.91,35.04
Berrara Creek,BER,Lagoon,VL,2014,11/03/2015,27.37,7.87,20.91,1.56,2716,35.21,150.55,0.05,0,0.2,131.69,0.26,0.26,0.52,35.04,1.54,49.88,0.14,1.05,1.7,0.91,35.04
Berrara Creek,BER,Lagoon,VL,2014,24/11/2014,25.15,8.75,35.01,0.9,2609,35.21,150.55,0.05,0,0.2,131.69,0.26,0.26,0.52,35.04,1.54,49.88,0.14,1.05,1.7,0.91,35.04
Berrara Creek,BER,Lagoon,VL,2014,24/11/2014,25.52,8.6,33.75,1.24,2609,35.21,150.55,0.05,0,0.2,131.69,0.26,0.26,0.52,35.04,1.54,49.88,0.14,1.05,1.7,0.91,35.04
Broken Head Creek,BKH,Lagoon,M,2015,15/12/2015,28.96,7.2,7.93,1.05,2995,28.7,153.61,0,0,0.05,15.28,0.05,0.05,0.29,1.12,3.44,70.67,0.3,2.49,100,100,1.12
Broken Head Creek,BKH,Lagoon,M,2015,03/02/2016,30.13,7.31,7.75,0.54,3045,28.7,153.61,0,0,0.05,15.28,0.05,0.05,0.29,1.12,3.44,70.67,0.3,2.49,100,100,1.12
Broken Head Creek,BKH,Lagoon,M,2015,18/01/2016,28.11,7.5,8.89,0.21,3029,28.7,153.61,0,0,0.05,15.28,0.05,0.05,0.29,1.12,3.44,70.67,0.3,2.49,100,100,1.12
Broken Head Creek,BKH,Lagoon,M,2015,07/03/2016,31.92,8.31,12.72,4.25,3078,28.7,153.61,0,0,0.05,15.28,0.05,0.05,0.29,1.12,3.44,70.67,0.3,2.49,100,100,1.12
Broken Head Creek,BKH,Lagoon,M,2015,30/03/2016,27.63,7.11,9.9,0.84,3101,28.7,153.61,0,0,0.05,15.28,0.05,0.05,0.29,1.12,3.44,70.67,0.3,2.49,100,100,1.12
Broken Head Creek,BKH,Lagoon,M,2012,10/11/2012,24.85,NA,8.85,2.48,1865,28.7,153.61,0,0,0.05,15.28,0.05,0.05,0.29,1.12,3.44,70.67,0.3,2.49,100,100,1.12
Broken Head Creek,BKH,Lagoon,M,2012,31/10/2012,27.3,NA,9.07,0.17,1855,28.7,153.61,0,0,0.05,15.28,0.05,0.05,0.29,1.12,3.44,70.67,0.3,2.49,100,100,1.12
Broken Head Creek,BKH,Lagoon,M,2015,29/10/2015,21.46,6.3,4.58,1.06,2948,28.7,153.61,0,0,0.05,15.28,0.05,0.05,0.29,1.12,3.44,70.67,0.3,2.49,100,100,1.12
Broken Head Creek,BKH,Lagoon,M,2012,18/09/2012,21.73,NA,7.26,0.57,1812,28.7,153.61,0,0,0.05,15.28,0.05,0.05,0.29,1.12,3.44,70.67,0.3,2.49,100,100,1.12
Broken Head Creek,BKH,Lagoon,M,2012,25/09/2012,21.98,NA,6.97,0.69,1819,28.7,153.61,0,0,0.05,15.28,0.05,0.05,0.29,1.12,3.44,70.67,0.3,2.49,100,100,1.12
Belongil Creek,BLG,Creek,H,2009,09/12/2009,28.83,NA,29.18,5.65,797,28.63,153.59,NA,0.07,0.12,87.65,0.27,0.19,0.46,30.41,1.36,43.34,0.05,2.91,57.22,21.6,30.41
Belongil Creek,BLG,Creek,H,2009,09/12/2009,29.4,NA,32.04,7,797,28.63,153.59,NA,0.07,0.12,87.65,0.27,0.19,0.46,30.41,1.36,43.34,0.05,2.91,57.22,21.6,30.41
Belongil Creek,BLG,Lagoon,H,2015,15/12/2015,25.94,7.8,27.41,2.98,2995,28.63,153.59,NA,0.07,0.12,87.65,0.27,0.19,0.46,30.41,1.36,43.34,0.05,2.91,57.22,21.6,30.41
Belongil Creek,BLG,Lagoon,H,2015,15/12/2015,26.78,7.87,30.62,2.42,2995,28.63,153.59,NA,0.07,0.12,87.65,0.27,0.19,0.46,30.41,1.36,43.34,0.05,2.91,57.22,21.6,30.41
Belongil Creek,BLG,Lagoon,H,2018,19/12/2018,34.8,7.16,8.13,5.4,4095,28.63,153.59,NA,0.07,0.12,87.65,0.27,0.19,0.46,30.41,1.36,43.34,0.05,2.91,57.22,21.6,30.41
Belongil Creek,BLG,Lagoon,H,2018,19/12/2018,29.9,7.6,16.9,3.85,4095,28.63,153.59,NA,0.07,0.12,87.65,0.27,0.19,0.46,30.41,1.36,43.34,0.05,2.91,57.22,21.6,30.41
Belongil Creek,BLG,Lagoon,H,2015,03/02/2016,27.35,6.52,3.33,14.46,3045,28.63,153.59,NA,0.07,0.12,87.65,0.27,0.19,0.46,30.41,1.36,43.34,0.05,2.91,57.22,21.6,30.41
Belongil Creek,BLG,Lagoon,H,2015,03/02/2016,28.16,6.67,2.31,16.87,3045,28.63,153.59,NA,0.07,0.12,87.65,0.27,0.19,0.46,30.41,1.36,43.34,0.05,2.91,57.22,21.6,30.41
Belongil Creek,BLG,Creek,H,2009,20/01/2010,27.91,NA,34.31,2.3,839,28.63,153.59,NA,0.07,0.12,87.65,0.27,0.19,0.46,30.41,1.36,43.34,0.05,2.91,57.22,21.6,30.41
Belongil Creek,BLG,Creek,H,2009,20/01/2010,29.31,NA,33.15,3.65,839,28.63,153.59,NA,0.07,0.12,87.65,0.27,0.19,0.46,30.41,1.36,43.34,0.05,2.91,57.22,21.6,30.41
Belongil Creek,BLG,Lagoon,H,2015,18/01/2016,27.71,7.87,24.44,3.59,3029,28.63,153.59,NA,0.07,0.12,87.65,0.27,0.19,0.46,30.41,1.36,43.34,0.05,2.91,57.22,21.6,30.41
Belongil Creek,BLG,Lagoon,H,2015,18/01/2016,30.29,7.65,17.11,7.56,3029,28.63,153.59,NA,0.07,0.12,87.65,0.27,0.19,0.46,30.41,1.36,43.34,0.05,2.91,57.22,21.6,30.41
Belongil Creek,BLG,Lagoon,H,2018,16/01/2019,29.91,7.73,31.06,1.96,4123,28.63,153.59,NA,0.07,0.12,87.65,0.27,0.19,0.46,30.41,1.36,43.34,0.05,2.91,57.22,21.6,30.41
Belongil Creek,BLG,Lagoon,H,2018,16/01/2019,28.98,7.67,31.5,3,4123,28.63,153.59,NA,0.07,0.12,87.65,0.27,0.19,0.46,30.41,1.36,43.34,0.05,2.91,57.22,21.6,30.41
Belongil Creek,BLG,Lagoon,H,2015,08/03/2016,26.41,6.81,22.56,12.4,3079,28.63,153.59,NA,0.07,0.12,87.65,0.27,0.19,0.46,30.41,1.36,43.34,0.05,2.91,57.22,21.6,30.41
Belongil Creek,BLG,Lagoon,H,2015,08/03/2016,27.38,6.28,8.59,26.67,3079,28.63,153.59,NA,0.07,0.12,87.65,0.27,0.19,0.46,30.41,1.36,43.34,0.05,2.91,57.22,21.6,30.41
Belongil Creek,BLG,Lagoon,H,2015,30/03/2016,23.18,6.07,1.73,14.16,3101,28.63,153.59,NA,0.07,0.12,87.65,0.27,0.19,0.46,30.41,1.36,43.34,0.05,2.91,57.22,21.6,30.41
Belongil Creek,BLG,Lagoon,H,2015,30/03/2016,23.73,6.78,12.67,9.31,3101,28.63,153.59,NA,0.07,0.12,87.65,0.27,0.19,0.46,30.41,1.36,43.34,0.05,2.91,57.22,21.6,30.41
Belongil Creek,BLG,Creek,H,2009,26/11/2009,26.02,NA,22.54,6.45,784,28.63,153.59,NA,0.07,0.12,87.65,0.27,0.19,0.46,30.41,1.36,43.34,0.05,2.91,57.22,21.6,30.41
Belongil Creek,BLG,Creek,H,2009,26/11/2009,27.29,NA,24.9,5.45,784,28.63,153.59,NA,0.07,0.12,87.65,0.27,0.19,0.46,30.41,1.36,43.34,0.05,2.91,57.22,21.6,30.41
Belongil Creek,BLG,Creek,H,2012,10/11/2012,25.22,NA,27,3.03,1864,28.63,153.59,NA,0.07,0.12,87.65,0.27,0.19,0.46,30.41,1.36,43.34,0.05,2.91,57.22,21.6,30.41
Belongil Creek,BLG,Creek,H,2012,10/11/2012,26.17,NA,29.59,1.52,1864,28.63,153.59,NA,0.07,0.12,87.65,0.27,0.19,0.46,30.41,1.36,43.34,0.05,2.91,57.22,21.6,30.41
Belongil Creek,BLG,Lagoon,H,2018,07/11/2018,27.5,7.7,27.4,3.3,4053,28.63,153.59,NA,0.07,0.12,87.65,0.27,0.19,0.46,30.41,1.36,43.34,0.05,2.91,57.22,21.6,30.41
Belongil Creek,BLG,Lagoon,H,2018,07/11/2018,28.1,8.11,30,2.2,4053,28.63,153.59,NA,0.07,0.12,87.65,0.27,0.19,0.46,30.41,1.36,43.34,0.05,2.91,57.22,21.6,30.41
Belongil Creek,BLG,Lagoon,H,2018,19/11/2018,26.3,6.01,1.7,13.4,4065,28.63,153.59,NA,0.07,0.12,87.65,0.27,0.19,0.46,30.41,1.36,43.34,0.05,2.91,57.22,21.6,30.41
Belongil Creek,BLG,Lagoon,H,2018,19/11/2018,27.9,6.04,2.1,14.9,4065,28.63,153.59,NA,0.07,0.12,87.65,0.27,0.19,0.46,30.41,1.36,43.34,0.05,2.91,57.22,21.6,30.41
Belongil Creek,BLG,Creek,H,2009,14/10/2009,22.27,NA,29.37,3.55,741,28.63,153.59,NA,0.07,0.12,87.65,0.27,0.19,0.46,30.41,1.36,43.34,0.05,2.91,57.22,21.6,30.41
Belongil Creek,BLG,Creek,H,2009,14/10/2009,24.42,NA,32.74,2.7,741,28.63,153.59,NA,0.07,0.12,87.65,0.27,0.19,0.46,30.41,1.36,43.34,0.05,2.91,57.22,21.6,30.41
Belongil Creek,BLG,Creek,H,2012,31/10/2012,25.37,NA,29.91,2.77,1854,28.63,153.59,NA,0.07,0.12,87.65,0.27,0.19,0.46,30.41,1.36,43.34,0.05,2.91,57.22,21.6,30.41
Belongil Creek,BLG,Creek,H,2012,31/10/2012,26.38,NA,29.91,2.4,1854,28.63,153.59,NA,0.07,0.12,87.65,0.27,0.19,0.46,30.41,1.36,43.34,0.05,2.91,57.22,21.6,30.41
Belongil Creek,BLG,Lagoon,H,2015,29/10/2015,22.62,7.53,12.16,2.31,2948,28.63,153.59,NA,0.07,0.12,87.65,0.27,0.19,0.46,30.41,1.36,43.34,0.05,2.91,57.22,21.6,30.41
Belongil Creek,BLG,Lagoon,H,2015,29/10/2015,22.88,7.41,12.36,2.46,2948,28.63,153.59,NA,0.07,0.12,87.65,0.27,0.19,0.46,30.41,1.36,43.34,0.05,2.91,57.22,21.6,30.41
